inep_nome,competencia_redacao_media,ano
31184594-EE DE MATA VERDE,1262.641509433962,2024
31184616-EE BARAO DO RIO BRANCO,1171.2820512820513,2024
31184632-EE JOAO DOS SANTOS AMARAL,1048,2024
31184641-EE ALPHONSUS DE GUIMARAES,1131.6666666666665,2024
31184667-EE FERNANDO DA COSTA AMARAL,1258.4615384615386,2024
31184691-EE DE FELISBURGO,1152,2024
31184756-EE PROFESSOR ESTEVAO ARAUJO,1106.086956521739,2024
31184837-EE CORONEL RAMIRO PEREIRA,1230.2222222222224,2024
31184918-EE SAO MIGUEL,1222.5,2024
31185019-EE PROFESSOR ANTONIO GOMES MOREIRA,1279.1111111111113,2024
31185035-EE MANOEL DE SOUZA SANTOS,1168.8888888888891,2024
31185043-EE DE GIRU,1109.4736842105265,2024
31185078-EE DE JORDANIA,1070.5882352941176,2024
31185124-EE MONSENHOR MANOEL,1201.3333333333335,2024
31185205-EE CASSIANO MENDES,1215.2380952380952,2024
31185353-EE GOVERNADOR CLOVIS SALGADO,1106.0869565217392,2024
31185388-EE WALMIR ALMEIDA COSTA,1059.2592592592591,2024
31185400-EE CORONEL ELPIDIO ALVES FERREIRA,1177.1428571428571,2024
31185442-EE JOSE JOAQUIM CABRAL,1301.6666666666665,2024
31185451-EE CLEMENTE DA ROCHA BANDEIRA,1241.25,2024
31190683-EE PROFESSOR LETRO,1265.6000000000001,2024
31190705-EE GERMANO PEDRO DE SOUZA,1279.9999999999998,2024
31190756-EE PRESIDENTE TANCREDO NEVES,1092.121212121212,2024
31190772-EE FAGUNDES VARELA,1386.666666666667,2024
31190802-EE ALBERTO GIOVANNINI,1315.2,2024
31190829-EE DOUTOR JOAQUIM GOMES DA SILVEIRA NETO,1381.6666666666667,2024
31190888-EE PROFESSOR PEDRO CALMON,1219,2024
31190918-EE RAULINO COTTA PACHECO,1444.705882352941,2024
31190926-EE CORONEL SILVINO PEREIRA,1440,2024
31190969-EE ROTILDINO AVELINO,1218.1818181818182,2024
31190985-EE TANCREDO DE ALMEIDA NEVES,1348.8888888888889,2024
31191001-EE LAURA XAVIER SANTANA,1458.8235294117644,2024
31191060-EE JOAO XXIII,1422.0875420875425,2024
31191124-EE MAURILIO ALBANESE NOVAES,1550.1754385964909,2024
31191132-COLEGIO TIRADENTES PMMG,1627.4285714285718,2024
31191183-EE ENGENHEIRO AMARO LANARI JUNIOR,1310.2702702702704,2024
31191205-EE GERALDO GOMES RIBEIRO,1401.8604651162791,2024
31191213-EE NACIF SELIM DE SALES,1394.9090909090908,2024
31191221-EE DONA CANUTA ROSA OLIVEIRA BARBOSA,1467.4809160305344,2024
31191256-EE SELIM JOSE DE SALLES,1390.2439024390246,2024
31191361-EE LIBERATO DE CASTRO,1405.7142857142858,2024
31191418-EE PRUDENTE DE MORAIS,1344.7619047619048,2024
31191426-EE JOSE ROSA DAMASCENO,1015.3846153846154,2024
31191442-EE ALBERTINO FERREIRA DRUMOND,1266.666666666667,2024
31191451-EE ANTONIO LUIZ,1189.090909090909,2024
31191477-EE SALVELINO FERNANDES MADEIRA,1454.5454545454547,2024
31191507-EE SAO SEBASTIAO,1323.6363636363637,2024
31191531-EE PROFESSORA ANA LETRO STAACKS,1428.4615384615383,2024
31191540-EE ANTONIO SILVA,1366.0606060606058,2024
31193020-COLEGIO JOAO CALVINO,1528,2024
31193038-COLEGIO CATOLICA PADRE DE MAN,1815.625,2024
31193071-COL EGIO JOHN WESLEY,1613.1343283582091,2024
31193097-COLEGIO SAO FRANCISCO XAVIER - CARIRU,1790,2024
31193160-INST EDUC MAYRINK VIEIRA,1725.7142857142858,2024
31193216-ESCOLA EDUCACAO CRIATIVA,1812.3636363636365,2024
31193313-COLEGIO CATOLICA DE TIMOTEO,1788.9655172413791,2024
31193356-EE GUSTAVO AUGUSTO DA SILVA,1508,2024
31193399-EE BARAO DE PARAOPEBA,1202,2024
31193429-EE FELICIANO MENDES,1231.1111111111113,2024
31193453-EE LAMARTINE DE FREITAS,1214.1935483870968,2024
31193542-EE PROFESSOR ASTOR VIANNA,1073.6842105263158,2024
31193551-EE AUGUSTO JOSE VIEIRA,1240,2024
31193577-EE DOMINGOS BEBIANO,1225.8823529411766,2024
31193631-EE GENERAL SYLVIO RAULINO DE OLIVEIRA,1324.1379310344828,2024
31193658-EE GERALDO BITTENCOURT,1419.9999999999998,2024
31193666-EE MONSENHOR HORTA,1304,2024
31193682-EE MONSENHOR ANTONIO JOSE FERREIRA,1424,2024
31193747-EE LOPES FRANCO,1306.6666666666667,2024
31193771-EE NARCISO DE QUEIROS,1319.2452830188679,2024
31193828-EE CORONEL ALCIDES DUTRA,1480,2024
31193852-EE NOSSA SENHORA DE FATIMA,1352.9411764705883,2024
31193950-EE PEDRO DOMINGUES,1074.2857142857144,2024
31193968-EE RIBEIRO DE OLIVEIRA,1384.8,2024
31193992-EE CONSELHEIRO ANTAO,1197.5,2024
31194042-EE SANTOS REIS,1291.6666666666665,2024
31194107-EE NAPOLEAO REIS,1452.9032258064515,2024
31194123-EE CONEGO LUIZ VIEIRA DA SILVA,1229.565217391304,2024
31194158-EE IRACEMA DE ALMEIDA,1323.5294117647059,2024
31194204-EE CORONEL JOSE ILDEFONSO,1384.8101265822786,2024
31194255-EE FRANCISCO SALES FERREIRA,1365.7142857142858,2024
31194298-EE ANTONIO DE PAULA DIAS,1316,2024
31194395-EE DR JOAO NOGUEIRA DE ALMEIDA,1305.2631578947371,2024
31194425-EE DESEMBARGADOR APRIGIO RIBEIRO DE OLIVEIRA,1257.3913043478262,2024
31194468-EE QUINZINHO INACIO,1354.7826086956518,2024
31196134-COL N SRA DA PIEDADE,1805.7142857142856,2024
31196142-C EDUC TEC GAL EDMUNDO M S SILVA,1706,2024
31196177-COLEGIO NOSSA SENHORA DE NAZARE,1666.6666666666667,2024
31196215-ESCOLA MUNICIPAL NAPOLEAO REIS,1450.6122448979595,2024
31196312-COLEGIO BATISTA MINEIRO- UNIDADE OURO BRANCO,1733.913043478261,2024
31196347-EE MONSENHOR FRANCISCO MIGUEL FERNANDES,1417.560975609756,2024
31196380-EE SAO FRANCISCO DE ASSIS,1256,2024
31196398-EE SERGIO DE FREITAS PACHECO,1252.2033898305087,2024
31196452-EE WILSON DE MELO,1275,2024
31196517-EE BENEDITO WALDEMAR DA SILVA,1467.5,2024
31196533-EE CORONEL TONICO FRANCO,1329.7560975609758,2024
31196550-EE DOUTOR FERNANDO ALEXANDRE,1211.7647058823529,2024
31196584-EE GOVERNADOR ISRAEL PINHEIRO,1327.8947368421054,2024
31196592-EE PROFESSORA MARIA DE BARROS,1179.0476190476188,2024
31196631-EE ANTONIO SOUZA MARTINS,1219.1111111111113,2024
31196703-CESEC CLORINDA MARTINS TAVARES,976,2024
31196720-EE PREFEITO JOSE FRANCO DE GOUVEIA,1158.5714285714287,2024
31198846-COL STA TERESA,1567.3684210526312,2024
31198943-EE IRMAOS GUIMARAES,1204,2024
31198960-EE PADRE EUSTAQUIO,1281.9047619047619,2024
31198994-EE AMIR AMARAL,1218.1818181818182,2024
31199010-EE DOM LUSTOSA,1224,2024
31199061-EE IRMA GISLENE,1464.5454545454547,2024
31199117-EE NELY AMARAL,1170,2024
31199133-EE JOSE EDUARDO AQUINO,1226.6666666666667,2024
31199141-EE DALVA STELA DE QUEIROZ,1156.6666666666667,2024
31199265-EE SERRA DO SALITRE,1244.1379310344826,2024
31200247-COLEGIO ATENAS,1783.6363636363637,2024
31200271-EE PEDRO ALVARES CABRAL,1428.2352941176471,2024
31200280-EE BENEDITO VALADARES,1212.7272727272725,2024
31200395-EE JOAQUIM BOTELHO,1370.1408450704225,2024
31200484-EE ROBERT KENNEDY,1208.421052631579,2024
31200549-EE CORONEL JOSE FALEIROS DE AGUIAR,956.92307692307691,2024
31200611-EE GREGORIANO CANEDO,1182.9787234042553,2024
31200654-EE PROFESSOR VICENTE LOPES PEREZ,1513.8211382113823,2024
31200689-EE SANTA MARIA GORETTI,940,2024
31202100-COLEGIO NOSSA SENHORA DO AMPARO,1674.6666666666667,2024
31202134-EE PROFESSOR LEONIDES ALVARENGA,1475.294117647059,2024
31202177-EE NELSON FERNANDES FRIACA,1408,2024
31202185-EE ABILIO NEVES,1226.2068965517242,2024
31202193-EE PADRE ALBERTO FUGER,1318.5714285714287,2024
31202304-EE JARBAS GAMBOGI,1198.0952380952378,2024
31202339-EE PROFESSOR JOSE MONTEIRO,1455.4954954954958,2024
31202401-EE DOUTOR JOSE ESTEVES DE ANDRADE BOTELHO,1294.7368421052631,2024
31202495-EE PRESIDENTE KENNEDY,1364.6153846153845,2024
31202665-EE DOUTOR OSMAR BICALHO,1290.1960784313726,2024
31202797-EE PADRE HERCULANO PAZ,1336.1290322580646,2024
31202894-EE AZARIAS RIBEIRO,1330.5263157894735,2024
31202908-EE CRISTIANO DE SOUZA,1214.2857142857144,2024
31202967-EE DORA MATARAZZO,1065.8064516129029,2024
31202975-EE DOUTOR JOAO BATISTA HERMETO,1218.1818181818182,2024
31203009-EE FIRMINO COSTA,1325.5284552845528,2024
31203106-EE TIRADENTES,1313.6585365853662,2024
31203122-COLEGIO TIRADENTES PMMG,1637.4193548387095,2024
31203360-EE PROFESSOR PINHEIRO CAMPOS,1344.1584158415844,2024
31203408-EE SAO JOAO BATISTA,1448,2024
31203441-EE JOAO MELO GOMIDE,1287.6712328767123,2024
31203491-EE ELVIRA LOPES RESENDE,980,2024
31203521-EE ANTONIO NOVAIS,1162.2222222222222,2024
31203530-EE CARMELITA CARVALHO GARCIA,1258.1818181818182,2024
31203564-EE CORONEL MARIO CAMPOS,1494.1935483870966,2024
31205150-COLEGIO DOM CABRAL,1785.1162790697676,2024
31205231-COL N SRA DE LOURDES,1812.6984126984123,2024
31205265-INST PRESBITERIANO GAMMON,1834.3661971830986,2024
31205281-ESC CENECISTA DULCE OLIVEIRA,1618.1818181818182,2024
31205371-EE DO BAIRRO JARDIM DO IPE,1304.4444444444443,2024
31205460-EE MOACIR CANDIDO,1266.3157894736844,2024
31205559-EE NOSSA SENHORA DE ABADIA,1171.0344827586207,2024
31205613-EE DO POVOADO DE AGUAS ALTAS,1076.6666666666667,2024
31205664-EE LEVI DURAES PERES,1261.3861386138612,2024
31205893-EE DOMINGOS PIMENTA DE FIGUEIREDO,1088.5714285714287,2024
31210048-COL COTEMIG FLORESTA,1372.0300751879702,2024
31210358-ESC JANAUBENSE,1721.2121212121212,2024
31210498-INST PEQUENO PRINCIPE - EXPANSAO,1544.4444444444446,2024
31210595-COL QUELUZ DE MINAS,1666.6666666666667,2024
31211974-COLEGIO CLITA BATISTA,1480,2024
31212067-COLEGIO SAO BENEDITO,1412.4444444444446,2024
31212229-EE AGROTECNICA AFONSO QUEIROZ,1347.8787878787878,2024
31212253-EE PROFESSORA MARLENE CARMO,1338.294573643411,2024
31212261-EE BETANIA TOLENTINO SILVEIRA,1368.3333333333333,2024
31212598-EE ANTONIO AUGUSTO RIBEIRO,1232.1739130434783,2024
31212601-EE PROFESSOR OSVALDO FRANCO,1236,2024
31212652-EE VINICIUS DE MORAES,1176,2024
31213292-EE DELVITO ALVES DA SILVA,1356.7741935483871,2024
31213306-EE PROFESSORA DINALVA MARIA DE SOUZA,1367.7777777777776,2024
31213675-EE JULIO CESAR REIS OLIVEIRA,1210.6666666666667,2024
31213845-CENTRO EDUCACIONAL IMPAR,1595.294117647059,2024
31213926-CENTRO EDUCACIONAL LOSANGO DONA CORINA,1638.260869565217,2024
31214981-EE FRANCISCO XAVIER ANTUNES,1132.3076923076924,2024
31215082-EE DO BAIRRO AMAZONAS,1178.909090909091,2024
31215384-EE JOSE ALVAREZ FILHO,1496.6666666666663,2024
31215759-COL NOVA DIMENSAO,1704,2024
31215830-INSTITUTO EDUCACIONAL SANTA AMELIA,1493.3333333333333,2024
31216003-COL CHROMOS LAGOA SANTA,1595.3488372093022,2024
31217123-COLEGUIUM - UNIDADE OURO PRETO,1619.701492537313,2024
31217263-INSTITUTO EDUCACIONAL MANOEL PINHEIRO,1626.25,2024
31217310-EE NILZA LUZIA DE SOUZA BUTTA,1324.8648648648652,2024
31217611-EE MESTRA BEZINHA GANDRA,1220,2024
31217646-EE ROSARINHA PIMENTINHA,1366.6666666666667,2024
31217743-EE CINIRA CARVALHO,1263.1111111111113,2024
31217778-EE RAUL DE LEONI,1213.6842105263156,2024
31217913-EE DA VILA NOVO HORIZONTE,1219.1304347826087,2024
31218189-EE DOUTOR OSVALDO PREDILIANO SANTANA,1126.1538461538462,2024
31218502-EE ROTARY,967.27272727272725,2024
31218758-EE JOAO DE ALMEIDA,1211.25,2024
31218766-EE PROFESSOR JOAQUIM NUNES,1218.0645161290322,2024
31218944-EE PREFEITO ZICO PAIVA,1227.5,2024
31218979-EE JOSE GABRIEL DE OLIVEIRA,1231.578947368421,2024
31218995-EE MANOEL MARTINS DE MELO,1339.9999999999998,2024
31219011-EE ALIRIO HERVAL,1304,2024
31219126-ESCOLA PROFESSOR JAIRO GROSSI,1789.8507462686566,2024
31219983-ESCOLA CULTURA VIVA,1392.7272727272727,2024
31220094-COL NACIONAL,1713.4482758620686,2024
31220353-COLEGIO HELENA BICALHO,1580.0000000000002,2024
31220663-EE DELANO BROCHADO ADJUTO,1113.8461538461538,2024
31221449-EE DOUTOR GERALDO PERLINGEIRO DE ABREU,1325.5813953488371,2024
31222232-COLEGIO AGUIA DE PRATA,1753.846153846154,2024
31222461-EE ANTONIO RIGUEIRA DA FONSECA,1225.714285714286,2024
31222976-REDE PROSPER POCOS DE CALDAS,1548.2352941176468,2024
31223123-COL CHROMOS BETIM,1617.3913043478262,2024
31223131-C EDUC MARIA MADALENA F PASS0S,1696.4705882352944,2024
31223174-IEC-UNIDADE INDUSTRIAL,1276.8627450980391,2024
31223182-IEC-UNIDADE PETROLANDIA,1304.4897959183672,2024
31223417-COLEGIO EDUCACIONAL ABC DE ENSINO FUNDAMENTAL E MEDIO,1637.5,2024
31223590-EE JOAO FERREIRA DE FREITAS,1375.6521739130437,2024
31223697-ESCOLA MUNICIPAL CAIO LIBANO SOARES,1153.3333333333333,2024
31223778-COLEGIO MINAS AUSTRAL - ENSINO FUNDAMENTAL E MEDIO,1741.8181818181818,2024
31223883-COLEGIO ATENAS PASSOS,1760,2024
31224014-EE PADRE PAULO,1468.5714285714284,2024
31224103-EE BEATRIZ MARIA DE JESUS,1134.5454545454545,2024
31224278-CEFET-MG - UNED LEOPOLDINA,1618.75,2024
31226203-CESU - CUSTODIO FURTADO DE SOUZA,1116,2024
31229865-C EDUC SAO TOMAS DE AQUINO,1781.935483870968,2024
31229946-COLEGIO EDUCARE,1720,2024
31230014-COLEGIO CENECISTA EDUCARE DE ITAUNA,1680,2024
31230308-PAINEIRA ESCOLA WALDORF,1316,2024
31230642-COLEGIO LYCEU,1572.7272727272727,2024
31230669-COL OBJETIVO DE S S PARAISO NHN,1685.7142857142858,2024
31230715-COLEGIO NOSSA SENHORA DO CARMO,1592,2024
31230758-INSTITUTO EDUCACIONAL SHALOM,1413.3333333333333,2024
31230871-COLEGIO ARQUIDIOCESANO DE OURO BRANCO,1677.2093023255813,2024
31230898-COLEGIO EDUCACAO E CULTURA,1498.9473684210527,2024
31231088-COLEGIO ATHENAS EQUIPE DE PONTE NOVA,1574.6341463414633,2024
31231550-EE ANTONIO DELPHINO DOS SANTOS,1233.3333333333335,2024
31231665-EE ANTONIO MARINHO CAMPOS,1427.1428571428573,2024
31231720-EE ALESSANDRA SALUM CADAR,1197.8947368421052,2024
31231762-EE PAULO CAMPOS GUIMARAES,1501.3333333333333,2024
31231916-ESCOLA DEGRAUS DE EDUCACAO INFATIL ENSINO FUNDAMENTAL E MEDIO,1747.6923076923076,2024
31232483-EE IMPERATRIZ PIMENTA,1353.8461538461538,2024
31233137-COLEGIO ADVENTISTA DE JUIZ DE FORA,1636.7999999999997,2024
31233200-EE MARIA APARECIDA DAVID,1361.4285714285713,2024
31233269-IFNMG - CAMPUS SALINAS,1519.0184049079755,2024
31233374-EE JOAQUIM MAURICIO DE AZEVEDO,1278.7401574803148,2024
31235555-COLEGIO EDUCARE DE BETIM,1609.090909090909,2024
31236926-COLEGIO ESPIRITA PROFESSOR RUBENS COSTA ROMANELLI,1304,2024
31236934-INSTITUTO EROS GUSTAVO,1456.6666666666665,2024
31237736-CEFET-MG - UNED ARAXA,1765.9770114942532,2024
31238082-INSTITUTO DE APLICACAO EDUCACIONAL,1770,2024
31238180-CEPSMA - COLEGIO E CENTRO DE PESQUISA SOUZA MARTINS,1453.3333333333333,2024
31239143-EE MONSENHOR TEOFILO SAEZ,1500,2024
31239381-EE HENRIQUE DE SOUZA FILHO HENFIL,1213.1428571428573,2024
31239399-EE JUVENCIO MARTINS FERREIRA,1269.4736842105267,2024
31239402-EE ALMINDA ALVES DA SILVA,1141.5384615384614,2024
31239534-EDUCACIONAL ALTERNATIVA,1670.7692307692307,2024
31239666-COLEGIO NACIONAL DO ENSINO MEDIO DE ARAGUARI,1678.4,2024
31239682-CURSO G9,1748.4210526315787,2024
31240222-EE BRASILIANO BRAZ,1147.2727272727273,2024
31240761-COLEGIO CIDADE DE CATAGUASES,1727.0588235294117,2024
31240800-EE ARY PIMENTA BUGELLI,1208.5714285714284,2024
31240818-EE SOTURNO DA MATA,1065.0000000000002,2024
31241776-INSTITUTO PERFIL DE EDUCACAO,1631.4285714285713,2024
31242233-COLEGIO AGORA,1722,2024
31242241-COLEGIO ANGULO DE VICOSA,1716.7123287671234,2024
31242624-IFSULDEMINAS - CAMPUS MUZAMBINHO,1419.7044334975371,2024
31244023-ESCOLA DO SEBRAE,1506.3157894736844,2024
31244163-ESCOLA SESI ABILIO RODRIGUES PATTO,1678.2089552238808,2024
31244457-COLEGIO SANTA MARIA MINAS - UNIDADE NOVA SUICA,1608.0952380952385,2024
31245372-C EDUC SEBASTIANA ALVES,1602.6666666666667,2024
31245488-CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS,1628.2352941176471,2024
31246018-COLEGIO ADVENTISTA - FADMINAS,1438.3333333333333,2024
31246140-EE PROFESSORA SILVIA ALENCAR ZSCHABER,1148.5714285714287,2024
31246166-INST MARIA AUGUSTA MACHADO - IMAM,1683.6363636363637,2024
31246255-EE SANTO ANTONIO,1240,2024
31246280-EE MARIA ROSA NUNES,1059.047619047619,2024
31246328-EE DO CARIRI,1127.2727272727273,2024
31246336-EE JOEL MARES,1239.2156862745098,2024
31246344-EE PROFESSORA EDITE GOMES,1356.5217391304348,2024
31246395-C EDUC COEDUCAR,1593.8461538461538,2024
31246417-EE JOAO GUIMARAES ROSA,1293.3333333333335,2024
31246450-ESCOLA SESI GENERAL ONESIMO BECKER DE ARAUJO,1603.3333333333333,2024
31246468-COL CHROMOS VENDA NOVA,1620.3174603174602,2024
31246905-COLEGIO OBJETIVO DE FRUTAL,1529.2307692307691,2024
31247189-COLEGIO COLIBRI,1702.8571428571427,2024
31247359-ESCOLA SISTEMA INTELIGENTE DE APRENDIZAGEM - COL OBJETIVO,1661.8181818181818,2024
31247707-EE FREI ROGATO,1160.0000000000002,2024
31247731-COLEGIO COMUNITARIO DR FERNANDO MAGALHAES,1745.7142857142856,2024
31248401-COLEGIO DOM FERRAZ,1733.333333333333,2024
31248479-EE DOUTOR ANTONIO BATISTA DO NASCIMENTO,1282.5,2024
31249203-INST EDUC CULT CARMO DO RIO CLARO,1642.8571428571429,2024
31249548-ESCOLA INTERNACIONAL DE FORMACAO GERENCIAL,1444,2024
31250449-COLEGIO CIDADE DE LEOPOLDINA,1590.7692307692309,2024
31253065-CENTRO EDUCACIONAL BELDANI,1546.1538461538462,2024
31253227-IFMG - CAMPUS OURO PRETO,1476.4625850340135,2024
31253324-ESCOLA PARTICULAR GAMA CENTRO EDUCACIONAL GARCIA MARQUES,1741.818181818182,2024
31253391-INSTITUTO EDUCACIONAL APOGEU,1772.8,2024
31253413-EE MARIA ANDRADE RESENDE,1337.5000000000002,2024
31253847-EE PRIMAVERA,1175.3846153846152,2024
31253855-EE MOACYR DE MATTOS,1305.217391304348,2024
31253901-SEBRAE THEOTONIO BAPTISTA FREITAS,1360,2024
31253936-REDE DE ENSINO GENESIS,1496,2024
31254118-EDUCANDARIO CECILIA MEIRELES,1693.3333333333333,2024
31254291-INST EDUC PE UBIRAJARA CABRAL,1752.7272727272727,2024
31254355-EE JULIANA CATARINA DA SILVEIRA,1312,2024
31254363-ESCOLA BATISTA DE ACESITA - EBA - UNIDADE I,1717.19298245614,2024
31254673-INSTITUTO PRESBITERIANO GAMMON,1762.8571428571429,2024
31254819-CENTRO EDUCACIONAL NOVO HORIZONTE,1563.0769230769231,2024
31254886-COLEGUIUM - UNIDADE LAGOA SANTA,1680,2024
31255190-COLEGIO RUDOLF STEINER DE MINAS GERAIS,1348.5714285714284,2024
31255262-COLEGIO NOSSA SENHORA DA PENA,1571.4285714285713,2024
31255611-EE PADRE EGYDIO REIS,1188.3870967741934,2024
31256285-COLEGIO APOGEU-UNIDADE III DE ENSINO FUNDAMENTAL E ENSINO MEDIO,1549.9999999999998,2024
31256501-COL SEI,1583.9999999999998,2024
31256927-COLEGIO MONTE-SIONENSE,1660,2024
31257397-COL CHROMOS SERRANO,1665.846153846154,2024
31258393-ESCOLA SESI ORLANDO CHIARINI,1739.2,2024
31258512-COLEGIO APOGEU PARA DE MINAS,1612.5,2024
31258644-COL MAXIMUS UNID PALMARES,1660.8695652173915,2024
31258971-EE ABRE CAMPO,1308.5714285714284,2024
31259551-CESEC DOUTOR ALTAMIRO SARAIVA,1056.6666666666667,2024
31260541-COLLEGIUM PRISMA,1695.4074074074072,2024
31260631-COL EDNA RORIZ,1311.4285714285716,2024
31260908-COL IMPULSO,1708.8888888888889,2024
31261564-COLEGIO ADVENTISTA DE IPATINGA,1446.25,2024
31261891-ESCOLA TECNICA DE SAUDE DO CENTRO DE EDUCACAO PROFISSIONAL E TECNOLOGICA DA UNIMONTES,1280.8510638297871,2024
31261980-ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E MEDIO DE ITURAMAMG,1457.1428571428571,2024
31262153-COLEGIO PREMIO,1520,2024
31264342-NUCLEO DE EDUC BOM PASTOR,1334.2857142857144,2024
31266094-EE JOSE PEREIRA DOS SANTOS,1207.0588235294117,2024
31266582-ESC COOP DE ENSINO DE BAMBUI,1749.4736842105262,2024
31266655-INSTITUTO CASSIO MAGNANI,1153.3333333333333,2024
31267007-INST EDUC NOVOS TEMPOS,1535.3846153846155,2024
31267627-ESCOLA DE FORMACAO GERENCIAL,1604.2105263157896,2024
31267805-EE MARIA ANALIA MENDES FERREIRA,1260.952380952381,2024
31268259-ESCOLA SESI OTONI ALVES COSTA,1702.564102564103,2024
31268283-ESCOLA SESI JOSE ALENCAR GOMES DA SILVA,1632.9411764705883,2024
31268321-ESCOLA SAO JOAO,1557.8947368421054,2024
31268631-CEFET-MG - UNED DIVINOPOLIS,1708.8888888888889,2024
31270407-EE CORA CORALINA,1204,2024
31273091-CENTRO CULTURAL CLOTILDE FRAMIL,1549.3333333333335,2024
31273368-EE JOAO HEMETRIO DE MENEZES,1388.4931506849316,2024
31273376-EE DEPUTADO JOSE BONIFACIO LAFAYETTE DE ANDRADA,1301.25,2024
31274151-COLEGIO ELYSIUM,1610.5263157894738,2024
31274216-CEC CENTRO EDUCACIONAL CONSTRUIR,1643.6363636363637,2024
31274691-C EDUC GENNY GOMES,1759.0243902439024,2024
31274852-COLEGIO DOM FERRAZ SOLAR DE ENSINO FUNDAMENTAL E MEDIO,1642.2222222222224,2024
31275531-COLEGIO BATISTA MINEIRO,1667.2,2024
31275549-ESCOLA GATO DE BOTAS-DRUMMOND,1628,2024
31276006-ESCOLA OFFICINA DO SABER,1633.3333333333333,2024
31276227-COLEGIO POLIS,1661.0526315789473,2024
31276413-ESCOLA DE FORMACAO GERENCIAL NOVA LIMA METODOLOGIA SEBRAE,1459.9999999999998,2024
31276651-COLEGIO NEUZA DUTRA,1617.391304347826,2024
31276880-EE SAO JUDAS TADEU,1070,2024
31276898-EE ANTONIO MIRANDA,1400,2024
31276901-EE ORMEZINDA ALVES DUARTE,1238.0952380952378,2024
31277037-EE CIDADE DOS MENINOS,1260.6611570247935,2024
31277177-INST PEDAG CRESCER,1541.8181818181815,2024
31277487-COLEGIO PRISMA,1596.7741935483868,2024
31278033-COLEGIO ANGULO DE SETE LAGOAS,1678.8235294117651,2024
31278602-NUCLEO DE APRENDIZAGEM INTEGRAL,1739.1304347826087,2024
31278718-EE CANDIDA CORTES CORREA,1277.8947368421054,2024
31278726-ESCOLA SESI JOSE ALENCAR GOMES DA SILVA,1678.787878787879,2024
31278793-INSTITUTO EDUCACIONAL ARCO,1628,2024
31278904-EE PADRE HENRIQUE PEETERS,1155.5555555555557,2024
31278912-CENTRO EDUCACIONAL NOSSO LAR,1470.7692307692305,2024
31279064-COLEGIO 1º DE JUNHO,1730,2024
31279081-COL STA LUZIA,1666.6666666666667,2024
31279099-COLEGIO PAULO FREIRE,1477.5,2024
31279102-COLEGIO SAO GERALDO,1316.9230769230769,2024
31279129-ESCOLA SESI MARIA JOSE DALMEIDA MELLO,1634.2857142857144,2024
31279226-PES DO CENTRO,1080,2024
31279277-ESCOLA SISTEMA PEDAGOGICO SEMEAR,1597.2413793103449,2024
31279382-INSTITUTO ESTHER VALERIO,1540,2024
31279552-NUCLEO COMUNITARIO EDUCACIONAL DE CAETE,1742.4,2024
31280071-ESC INTERATIVA,1636,2024
31280135-COLEGIO BARROS OLIVEIRA,1414.2857142857142,2024
31280160-EE NOSSA SENHORA DAS NEVES,1169.2307692307691,2024
31280691-INVICTUS CENTRO DE ENSINO,1786.6666666666665,2024
31280879-CENTRO EDUCACIONAL BELIZA CORREA,1705.1428571428571,2024
31281174-INSTITUTO PRESBITERIANO DE EDUCACAO,1480,2024
31281204-COLEGIO TIRADENTES PMMG,1501.8181818181818,2024
31281298-CESP COLEGIO DE ESTUDOS SUPLETIVOS,1699.2857142857142,2024
31281883-COLEGIO GALILEU,1763.9999999999998,2024
31281921-CECRI C EDUC CRIATIVO,1687.6923076923076,2024
31290157-COL CHROMOS PAMPULHA,1607.2000000000003,2024
31291030-COLEGIO MILITAR DE BELO HORIZONTE,1730.8235294117646,2024
31291102-EE PROFESSOR JOAO DE ARRUDA PINTO,1152,2024
31291986-CENTRO EDUCACIONAL DIVINOPOLIS-ANGLO,1706.6666666666667,2024
31292451-ESCOLA COOPERATIVA DE ENSINO E INTEGRACAO - ECEI,1353.0434782608697,2024
31293181-SEPRO -SIST EDUC PROF DE ITABIRA,1690.6666666666667,2024
31293423-COLEGIO VILLA REAL,1332,2024
31293687-COLEGIO MARISTA - VARGINHA,1738.5714285714282,2024
31293971-CEM - CENTRO EDUCACIONAL DE MANHUACU,1744.3478260869567,2024
31294039-INST EMILIA FERREIRO,1453.3333333333333,2024
31294047-COLEGIO SANTA CRUZ,1451.1111111111113,2024
31294110-COLEGIO BURITIS AGOSTINIANO,1677.8947368421052,2024
31294357-ESCOLA DO FUTURO,1719.9999999999998,2024
31294471-COLEGIO MILITAR DE JUIZ DE FORA,1662.2222222222217,2024
31294667-EE CONEGO JOAO SEVERO,1418.4615384615386,2024
31294900-COL DEL REY,1730,2024
31295086-EE GUIMARAES ROSA,1173.333333333333,2024
31295175-COLEGIO VENCER,1685.7142857142858,2024
31295256-INST EDUC BRAVIEIRA,1649.2307692307693,2024
31296261-ESCOLA MODELO,1542.8571428571431,2024
31296848-COLEGIO NOVO MILENIO - COOTEC,1714.2857142857144,2024
31298905-COLEGIO ALBERTINO GONCALVES DOS REIS,1623.0769230769231,2024
31298913-CENTRO DE EDUCACAO PROFISSIONAL PAULO VIANA,1422.6865671641795,2024
